name                 |obsid      |ra         |dec       |start_time         |processing_date    |xrt_exposure|uvot_exposure|bat_exposure|archive_date|_offset
SwiftJ164449.3+573451|00032526105|16 44 49.40|57 36 15.5|2012-11-28T19:42:59|2017-06-29T00:00:00|  1072.91300|   1070.81100|  1078.00000|  2012-12-09| 1.3993
SwiftJ164449.3+573451|00032526069|16 44 45.10|57 36 15.8|2012-10-23T11:03:59|2017-06-27T00:00:00|  1015.45300|   1014.59900|     0.00000|  2012-11-03| 1.5069
SwiftJ164449.3+573   |00031955169|16 45 00.46|57 36 16.7|2011-09-11T03:00:00|2016-09-29T00:00:00|  3120.89100|   3117.34100|  3131.00000|  2011-09-22| 2.0701
SwiftJ164449.3+573451|00033765132|16 44 44.94|57 36 16.7|2017-11-10T17:35:56|2017-11-20T00:00:00|  1954.39500|   1953.74200|  1968.00000|  2017-11-21| 1.5286
SwiftJ164449.3+573451|00033765050|16 44 43.23|57 36 16.9|2016-03-25T09:25:58|2016-04-04T00:00:00|  1611.22700|   1608.54500|  1623.00000|  2016-04-05| 1.6311
SwiftJ164449.3+573451|00032200014|16 44 39.87|57 36 17.8|2011-12-20T02:21:00|2016-10-17T00:00:00|  3045.29500|   3026.98100|  3058.00000|  2011-12-31| 1.9045
SwiftJ164449.3+573   |00031955007| 16 45 02.5|57 36 19.0|2011-04-05T01:09:59|2016-09-12T00:00:00| 15906.70300|  15803.10400| 16085.00000|  2011-04-16| 2.2553
SwiftJ164449.3+573451|00032526192|16 44 57.43|57 36 19.7|2014-01-31T06:02:59|2018-01-31T00:00:00|  1697.48300|   1706.71500|  1762.00000|  2014-02-11| 1.8368
SwiftJ164449.3+573451|00032526185|16 44 44.84|57 36 21.6|2013-12-20T05:17:59|2017-12-05T00:00:00|  1662.33600|   1659.61600|  1674.00000|  2013-12-31| 1.6092
SwiftJ164449.3+573451|00033765189|16 44 46.56|57 36 21.8|2019-01-25T01:18:36|2019-02-04T00:00:00|  1517.48200|   1514.52200|  1537.00000|  2019-02-05| 1.5441
SwiftJ164449.3+573451|00033765095| 16 44 59.1|57 36 22.1|2017-02-17T01:42:57|2017-02-27T00:00:00|  1632.25300|   1631.55900|  1639.00000|  2017-02-28| 2.0007
SwiftJ164449.3+573451|00032200019|16 44 51.92|57 36 22.3|2011-12-25T17:23:00|2016-10-18T00:00:00|  2746.53200|   2744.86900|  2767.00000|  2012-01-05| 1.5546
SwiftJ164449.3+573451|00032526240|16 44 56.18|57 36 22.3|2015-01-09T21:49:58|2015-01-19T00:00:00|  1592.14200|   1591.32200|  1598.00000|  2015-01-20| 1.7776
SwiftJ164449.3+573451|00033765081|16 44 46.54|57 36 22.3|2016-11-04T07:02:57|2016-11-15T00:00:00|  1916.24900|   1912.91000|  1928.00000|  2016-11-15| 1.5537
SwiftJ164449.3+573   |00031955236|16 44 34.75|57 36 22.5|2011-11-17T02:01:00|2016-10-14T00:00:00|  3161.12700|   3159.83900|  3174.00000|  2011-11-28| 2.4579
SwiftJ164449.3+573451|00033765217|16 44 29.69|57 36 22.5|2019-08-16T04:25:36|2019-08-27T00:00:00|  1790.19200|   1787.64200|  1809.00000|  2019-08-27| 3.0211
SwiftJ164449.3+573   |00031955188|16 44 31.92|57 36 23.4|2011-09-30T04:31:59|2016-09-30T00:00:00|  2785.59800|   2783.06500|  2805.00000|  2011-10-11| 2.7746
SwiftJ164449.3+573451|00032200034|16 44 54.62|57 36 24.2|2012-01-09T00:44:59|2017-04-13T00:00:00|  2865.18700|   2971.26400|  2986.00000|  2012-01-20| 1.7053
SwiftJ164449.3+573451|00032200035|16 44 50.31|57 36 24.3|2012-01-10T15:34:50|2017-04-13T00:00:00|  1461.74500|   1458.69500|  1473.00000|  2012-01-21| 1.5514
SwiftJ164449.3+573451|00032526111|16 44 50.18|57 36 24.5|2012-12-04T22:47:59|2017-06-29T00:00:00|   915.25200|    913.97800|   921.00000|  2012-12-15| 1.5533
SwiftJ164449.3+573   |00031955109|16 44 30.13|57 36 24.6|2011-07-13T04:26:00|2016-09-26T00:00:00|  7205.96600|   7197.53600|  7396.00000|  2011-07-24| 2.9882
SwiftJ164449.3+573451|00032526136|16 44 46.61|57 36 24.9|2013-01-18T18:24:59|2017-11-03T00:00:00|   669.44300|    669.08000|   676.00000|  2013-01-29| 1.5933
SwiftJ164449.3+573451|00033765190|16 44 45.21|57 36 25.3|2019-02-01T02:20:35|2019-02-11T00:00:00|  1569.13000|   1549.65100|  1590.00000|  2019-02-12| 1.6508
SwiftJ164449.3+573451|00032526034| 16 44 37.0|57 36 25.5|2012-09-18T01:35:59|2017-05-08T00:00:00|  9226.95800|   9219.89100|  9265.00000|  2012-09-29| 2.2625
SwiftJ164449.3+573451|00032526138|16 44 52.70|57 36 26.4|2013-01-22T20:08:59|2017-11-03T00:00:00|  1045.53800|   1043.39400|  1051.00000|  2013-02-02| 1.6484
SwiftJ164449.3+573451|00033765194|16 44 59.39|57 36 26.8|2019-03-01T00:57:35|2019-03-11T00:00:00|  1679.88900|   1679.55200|  1687.00000|  2019-03-12| 2.0941
SwiftJ164449.3+573451|00033765077|16 44 51.72|57 36 27.5|2016-10-07T09:11:58|2016-10-17T00:00:00|  1740.06100|   1737.79500|  1753.00000|  2016-10-18| 1.6333
SwiftJ164449.3+573451|00032200018|16 44 51.38|57 36 27.8|2011-12-24T20:28:00|2016-10-18T00:00:00|  2573.74900|   2583.85500|  2606.00000|  2012-01-04| 1.6298
SwiftJ164449.3+573451|00033765076|16 44 50.29|57 36 27.9|2016-09-30T00:04:58|2016-10-10T00:00:00|  1747.57900|   1745.86000|  1761.00000|  2016-10-11| 1.6109
SwiftJ164449.3+573451|00032526123|16 44 48.33|57 36 28.0|2012-12-23T17:18:59|2017-06-30T00:00:00|  1073.23300|   1073.26000|  1081.00000|  2013-01-03| 1.6106
SwiftJ164449.3+573   |00031955222|16 44 45.87|57 36 28.2|2011-11-03T00:46:00|2016-10-13T00:00:00|  2226.22200|   1723.46400|  1741.00000|  2011-11-14| 1.6701
SwiftJ164449.3+573   |00031955249|16 44 56.61|57 36 29.0|2011-11-30T02:50:59|2016-10-15T00:00:00|  3232.95300|   3232.75600|  3247.00000|  2011-12-11| 1.9035
SwiftJ164449.3+573451|00032526020|16 45 05.28|57 36 29.2|2012-09-03T07:06:58|2017-05-07T00:00:00|   993.06900|    993.25000|  1000.00000|  2012-09-14| 2.6996
SwiftJ164449.3+573   |00031955250|16 44 51.39|57 36 29.4|2011-12-01T02:50:59|2016-10-15T00:00:00|  3249.53100|   3239.59600|  3270.00000|  2011-12-12| 1.6559
SwiftJ164449.3+573451|00032526091|16 44 47.17|57 36 29.5|2012-11-14T04:33:59|2017-06-28T00:00:00|   985.36600|    984.52300|   992.00000|  2012-11-25| 1.6548
SwiftJ164449.3+573   |00031955194|16 44 32.72|57 36 29.6|2011-10-06T06:39:00|2016-10-12T00:00:00|  2965.20500|   2962.52700|  2977.00000|  2011-10-17| 2.7461
SwiftJ164449.3+573451|00032526110|16 44 47.56|57 36 30.6|2012-12-03T17:53:59|2017-06-29T00:00:00|   915.16100|    915.13700|   922.00000|  2012-12-14| 1.6651
SwiftJ164449.3+573451|00032526124|16 44 51.41|57 36 31.0|2012-12-25T20:43:59|2017-06-30T00:00:00|   915.16000|    914.17700|   922.00000|  2013-01-05| 1.6828
SwiftJ164449.3+573451|00032200050|16 44 52.94|57 36 31.1|2012-01-25T20:58:00|2017-04-14T00:00:00|  3086.39900|   3085.62000|  3100.00000|  2012-02-05| 1.7328
SwiftJ164449.3+573   |00031955166|16 45 01.36|57 36 32.5|2011-09-08T01:02:00|2016-09-29T00:00:00|  2974.03500|   3098.87100|  3119.00000|  2011-09-19| 2.3415
SwiftJ164449.3+573451|00032526197| 16 44 40.2|57 36 32.7|2014-03-07T14:11:59|2018-02-01T00:00:00|  1768.87800|   1767.09900|  1781.00000|  2014-03-18| 2.0862
SwiftJ164449.3+573451|00032526037|16 44 30.98|57 36 34.4|2012-09-21T03:19:59|2017-05-08T00:00:00|   953.05800|    953.44300|   961.00000|  2012-10-02| 2.9820
SwiftJ164449.3+573451|00013509002|16 44 49.75|57 36 34.4|2020-06-05T09:08:35|2020-06-15T00:00:00|  1657.33100|   1654.97100|  1662.00000|  2020-06-16| 1.7156
SwiftJ164449.3+573451|00033765079| 16 44 48.1|57 36 34.8|2016-10-21T00:04:58|2016-10-31T00:00:00|  1892.63400|   1912.77700|  1951.00000|  2016-11-01| 1.7276
SwiftJ164449.3+573451|00032200048|16 44 55.93|57 36 35.0|2012-01-23T04:54:00|2017-04-14T00:00:00|  3171.62500|   3166.73400|  3189.00000|  2012-02-03| 1.9444
SwiftJ164449.3+573451|00032526113|16 44 59.76|57 36 35.9|2012-12-06T03:52:59|2017-06-29T00:00:00|  1083.06700|   1081.84400|  1089.00000|  2012-12-17| 2.2412
SwiftJ164449.3+573451|00032200008| 16 44 47.6|57 36 36.1|2011-12-14T08:20:00|2016-10-17T00:00:00|  3043.85600|   3022.85500|  3055.00000|  2011-12-25| 1.7654
SwiftJ164449.3+573451|00032526094|16 44 48.82|57 36 36.2|2012-11-17T15:54:59|2017-06-28T00:00:00|   992.88700|    988.82500|   999.00000|  2012-11-28| 1.7448
SwiftJ164449.3+573451|00032526042|16 44 36.67|57 36 36.7|2012-09-26T00:19:59|2017-05-08T00:00:00|   985.36600|    982.93400|   991.00000|  2012-10-07| 2.4255
SwiftJ164449.3+573451|00032526109|16 44 52.44|57 36 37.5|2012-12-02T17:51:59|2017-06-29T00:00:00|   905.13300|    903.69500|   911.00000|  2012-12-13| 1.8181
SwiftJ164449.3+573451|00032200017|16 44 50.40|57 36 37.6|2011-12-23T17:17:44|2016-10-18T00:00:00|  2630.34200|   2610.04700|  2649.00000|  2012-01-03| 1.7744
SwiftJ164449.3+573451|00033765177|16 44 38.98|57 36 37.7|2018-10-19T13:46:56|2018-10-29T00:00:00|  1754.01800|   1749.09300|  1765.00000|  2018-10-30| 2.2369
SwiftJ164449.3+573451|00032526070|16 44 48.65|57 36 38.0|2012-10-24T17:35:58|2017-06-27T00:00:00|  1043.03100|   1042.58900|  1050.00000|  2012-11-04| 1.7742
SwiftJ164449.3+573451|00032200055|16 44 49.77|57 36 38.3|2012-01-30T03:33:00|2017-04-14T00:00:00|  3269.51200|   1724.57800|  3284.00000|  2012-02-10| 1.7796
SwiftJ164449.3+573451|00033765075|16 44 32.84|57 36 38.7|2016-09-23T08:37:58|2016-10-03T00:00:00|  1466.91100|   1464.96200|  1473.00000|  2016-10-04| 2.8259
SwiftJ164449.3+573451|00033765175|16 44 46.43|57 36 39.0|2018-09-28T01:06:57|2018-10-08T00:00:00|  1406.63300|   1403.90600|  1426.00000|  2018-10-09| 1.8285
SwiftJ164449.3+573   |00031955214| 16 44 45.7|57 36 39.0|2011-10-26T04:45:00|2016-10-13T00:00:00|  3602.98600|   3599.95400|  3630.00000|  2011-11-06| 1.8744
SwiftJ164449.3+573451|00032526088|16 44 49.43|57 36 39.2|2012-11-11T22:02:59|2017-06-28T00:00:00|  1043.03300|   1041.16600|  1048.00000|  2012-11-22| 1.7933
SwiftJ164449.3+573451|00032526106|16 44 49.14|57 36 39.3|2012-11-29T21:05:59|2017-06-29T00:00:00|  1396.56600|   1395.86300|  1403.00000|  2012-12-10| 1.7949
SwiftJ164449.3+573451|00032200012|16 44 56.61|57 36 39.6|2011-12-18T05:24:00|2016-10-17T00:00:00|  3114.06700|   3053.31700|  3125.00000|  2011-12-29| 2.0549
SwiftJ164449.3+573451|00033765174|16 44 53.12|57 36 40.1|2018-09-21T00:05:57|2018-10-01T00:00:00|  1667.35400|   1667.51500|  1675.00000|  2018-10-02| 1.8829
SwiftJ164449.3+573   |00031955240|16 44 55.50|57 36 40.2|2011-11-21T00:41:00|2016-10-14T00:00:00|  3191.79900|   3190.53300|  3206.00000|  2011-12-02| 1.9969
SwiftJ164449.3+573451|00032526183|16 44 53.88|57 36 40.6|2013-12-06T04:52:54|2017-12-04T00:00:00|  1341.43400|   1338.79000|  1346.00000|  2013-12-17| 1.9224
SwiftJ164449.3+573451|00032526051|16 44 52.26|57 36 41.3|2012-10-05T08:46:59|2017-06-26T00:00:00|  1048.04900|   1046.03100|  1055.00000|  2012-10-16| 1.8745
SwiftJ164449.3+573451|00032200039|16 44 50.62|57 36 41.5|2012-01-14T17:29:36|2017-04-13T00:00:00|  1273.81700|   1270.70600|  1293.00000|  2012-01-25| 1.8423
SwiftJ164449.3+573451|00032526073|16 44 47.73|57 36 41.8|2012-10-27T17:43:59|2017-06-27T00:00:00|   962.79900|    959.90800|   969.00000|  2012-11-07| 1.8465
SwiftJ164449.3+573451|00032526104|16 44 39.80|57 36 42.0|2012-11-27T09:41:59|2017-06-29T00:00:00|   917.67300|    915.08100|   923.00000|  2012-12-08| 2.2294
SwiftJ164449.3+573451|00032526188|16 44 51.96|57 36 42.2|2014-01-08T00:46:58|2018-01-30T00:00:00|  3086.55900|   3083.32600|  3106.00000|  2014-01-19| 1.8795
SwiftJ164449.3+573   |00031955208|16 44 51.16|57 36 42.6|2011-10-20T01:29:00|2016-10-13T00:00:00|  1320.64400|   1276.53100|  1339.00000|  2011-10-31| 1.8688
SwiftJ164449.3+573   |00031955177|16 44 39.24|57 36 42.8|2011-09-19T03:49:00|2016-09-30T00:00:00|  3370.91400|   3365.30500|  3389.00000|  2011-09-30| 2.2846
SwiftJ164449.3+573451|00032526060|16 44 48.22|57 36 43.6|2012-10-14T15:29:59|2017-06-26T00:00:00|   912.78400|      0.00000|   917.00000|  2012-10-25| 1.8715
SwiftJ164449.3+573451|00033765090|16 44 53.15|57 36 44.6|2017-01-12T23:58:57|2017-01-23T00:00:00|  1571.21700|   1736.03000|  1750.00000|  2017-01-23| 1.9566
SwiftJ164449.3+573   |00031955195|16 44 59.41|57 36 45.9|2011-10-07T05:03:59|2016-10-12T00:00:00|  3476.80000|   3472.91000|  3514.00000|  2011-10-18| 2.3461
SwiftJ164449.3+573   |00031955168|16 44 38.94|57 36 46.6|2011-09-10T02:52:00|2016-09-29T00:00:00|  3006.29300|   3004.22000|  3027.00000|  2011-09-21| 2.3586
SwiftJ164449.3+573   |00031955210|16 44 49.62|57 36 46.7|2011-10-22T15:41:00|2016-10-13T00:00:00|  1634.24500|   1631.08500|  1017.00000|  2011-11-02| 1.9195
SwiftJ164449.3+573451|00032526237|16 44 54.43|57 36 46.7|2014-12-19T03:10:58|2018-03-19T00:00:00|  1549.50000|   1546.59400|  1561.00000|  2014-12-30| 2.0429
SwiftJ164449.3+573451|00032526140|16 44 47.38|57 36 47.4|2013-01-25T06:09:59|2017-11-03T00:00:00|  1704.93500|   1696.17900|     0.00000|  2013-02-05| 1.9458
SwiftJ164449.3+573451|00033765251|16 45 10.32|57 36 47.7|2020-04-24T02:04:35|2020-05-04T00:00:00|  1083.21200|   1081.24800|  1098.00000|  2020-05-05| 3.4280
SwiftJ164449.3+573451|00032526230|16 44 44.97|57 36 47.9|2014-10-24T05:56:59|2018-03-15T00:00:00|  1572.07500|   1570.01800|  1578.00000|  2014-11-04| 2.0200
GRB 110328A          |00450258000|16 44 49.86|57 36 48.1|2011-03-29T19:41:52|2016-09-06T00:00:00|     0.00000|      0.00000|  4372.05000|  2011-04-09| 1.9430
GRB 110328A          |00450158004|16 44 49.85|57 36 48.1|2011-03-29T18:31:06|2017-06-19T00:00:00|  1840.23300|   1778.67200|   900.00000|  2011-04-09| 1.9436
SwiftJ164449.3+573   |00031955213| 16 44 52.1|57 36 48.2|2011-10-25T04:40:00|2016-10-13T00:00:00|  3525.24500|   3518.57500|  3548.00000|  2011-11-05| 1.9790
SwiftJ164449.3+573451|00033765127|16 44 49.97|57 36 48.4|2017-09-29T19:21:57|2017-10-09T00:00:00|  1898.15600|   1896.81300|  1911.00000|  2017-10-10| 1.9502
SwiftJ164449.3+573451|00032526112|16 44 52.57|57 36 48.5|2012-12-05T22:46:59|2017-06-29T00:00:00|   915.25300|    913.38200|   921.00000|  2012-12-16| 2.0004
SwiftJ164449.3+573451|00032526213|16 44 45.76|57 36 48.8|2014-06-27T18:40:59|2018-02-20T00:00:00|  1713.87100|   1710.76400|  1740.00000|  2014-07-08| 2.0073
SwiftJ164449.3+573451|00033765083|16 44 43.53|57 36 49.1|2016-11-18T01:07:58|2016-11-28T00:00:00|  1816.05300|   1815.45600|  1830.00000|  2016-11-29| 2.1004
SwiftJ164449.3+573451|00032200025|16 44 51.87|57 36 49.7|2011-12-31T21:09:00|2016-10-18T00:00:00|  3006.35400|   3005.54500|  3020.00000|  2012-01-11| 2.0000
SwiftJ164449.3+573451|00033765240|16 44 47.27|57 36 49.7|2020-01-31T20:07:34|2020-02-10T00:00:00|  1609.68900|   1608.01500|  1616.00000|  2020-02-11| 1.9855
SwiftJ164449.3+573451|00033765089|16 44 54.83|57 36 50.7|2017-01-06T11:21:57|2017-01-16T00:00:00|  1593.03100|   1592.65700|  1600.00000|  2017-01-17| 2.1241
SwiftJ164449.3+573451|00032526053|16 44 56.82|57 36 51.0|2012-10-07T05:34:59|2017-06-26T00:00:00|  1093.05200|   1090.85800|  1097.00000|  2012-10-18| 2.2366
SwiftJ164449.3+573451|00032526085|16 44 52.23|57 36 51.1|2012-11-08T02:34:59|2017-06-28T00:00:00|  1145.83500|   1144.77600|  1152.00000|  2012-11-19| 2.0320
SwiftJ164449.3+573451|00032526131| 16 44 53.7|57 36 51.8|2013-01-08T05:25:58|2017-11-03T00:00:00|   992.89100|    992.61000|     0.00000|  2013-01-19| 2.0687
SwiftJ164449.3+573451|00032526122|16 44 55.27|57 36 52.3|2012-12-21T15:32:59|2017-06-30T00:00:00|   863.21600|    861.17500|   870.00000|  2013-01-01| 2.1693
SwiftJ164449.3+573451|00032200016|16 44 49.52|57 36 52.6|2011-12-22T20:24:00|2016-10-18T00:00:00|  2813.84900|   2789.26600|  2834.00000|  2012-01-02| 2.0179
SwiftJ164449.3+573   |00031955215|16 44 46.24|57 36 52.9|2011-10-27T00:07:00|2016-10-13T00:00:00|  3076.47400|   3074.52200|  3086.00000|  2011-11-07| 2.0600
SwiftJ164449.3+573451|00032526097|16 44 55.14|57 36 53.6|2012-11-20T15:50:58|2017-06-28T00:00:00|  1123.24200|   1123.17300|  1131.00000|  2012-12-01| 2.1838
SwiftJ164449.3+573451|00033765041|16 45 02.54|57 36 55.2|2016-01-22T09:16:58|2016-02-01T00:00:00|   671.95000|    670.71300|   678.00000|  2016-02-02| 2.7266
SwiftJ164449.3+573   |00031955217| 16 44 53.6|57 36 55.2|2011-10-29T01:47:00|2016-10-13T00:00:00|  3154.93300|   3150.81500|  3167.00000|  2011-11-09| 2.1237
SwiftJ164449.3+573   |00031955216|16 44 52.13|57 36 55.3|2011-10-28T00:11:00|2016-10-13T00:00:00|  3956.51400|   3914.39200|  3977.00000|  2011-11-08| 2.0995
SwiftJ164449.3+573451|00032526050|16 44 52.65|57 36 56.6|2012-10-04T07:03:59|2017-06-26T00:00:00|  1043.03200|   1040.69100|  1048.00000|  2012-10-15| 2.1339
SwiftJ164449.3+573   |00031955221|16 44 47.43|57 36 57.2|2011-11-02T05:45:00|2016-10-13T00:00:00|  3320.13700|   3314.79700|  3344.00000|  2011-11-13| 2.1068
SwiftJ164449.3+573   |00031955251|16 44 46.87|57 36 57.6|2011-12-02T01:17:59|2016-10-15T00:00:00|  3121.59300|   3117.97000|  3134.00000|  2011-12-13| 2.1228
SwiftJ164449.3+573451|00032526118|16 44 48.71|57 36 57.7|2012-12-13T16:40:59|2017-06-30T00:00:00|  1022.97200|   1019.59600|  1028.00000|  2012-12-24| 2.1034
SwiftJ164449.3+573451|00032200006|16 44 52.45|57 36 57.8|2011-12-12T06:36:00|2016-10-17T00:00:00|  2727.93600|   2723.42100|  2739.00000|  2011-12-23| 2.1478
SwiftJ164449.3+573451|00032200003|16 44 53.37|57 36 57.8|2011-12-09T09:37:00|2016-10-17T00:00:00|  3233.01900|   3232.11300|  3247.00000|  2011-12-20| 2.1762
SwiftJ164449.3+573451|00032526236|16 44 39.47|57 36 58.1|2014-12-12T04:46:59|2018-03-18T00:00:00|  1582.10700|   1579.89200|  1587.00000|  2014-12-23| 2.4784
SwiftJ164449.3+573451|00033765226|16 44 37.41|57 36 58.7|2019-10-18T20:49:34|2019-10-28T00:00:00|  1173.02800|   1171.85000|  1179.00000|  2019-10-29| 2.6420
SwiftJ164449.3+573   |00031955252|16 44 45.98|57 36 58.8|2011-12-03T01:14:00|2016-10-15T00:00:00|  3063.92400|   3061.80100|  3076.00000|  2011-12-14| 2.1638
SwiftJ164449.3+573451|00032200001|16 44 39.81|57 36 59.2|2011-12-07T07:58:59|2016-10-17T00:00:00|  2948.92300|   2948.27200|  2970.00000|  2011-12-18| 2.4706
SwiftJ164449.3+573451|00032200013|16 44 50.35|57 36 59.6|2011-12-19T02:17:00|2016-10-17T00:00:00|  3154.18000|   3132.64300|  3165.00000|  2011-12-30| 2.1388
SwiftJ164449.3+573   |00031955211| 16 44 51.7|57 36 59.7|2011-10-23T14:09:00|2016-10-13T00:00:00|  2575.06100|   2568.15500|  2590.00000|  2011-11-03| 2.1495
SwiftJ164449.3+573451|00032200036|16 44 51.32|57 37 00.2|2012-01-11T18:30:00|2017-04-13T00:00:00|  3110.40200|   3108.31500|  3123.00000|  2012-01-22| 2.1625
SwiftJ164449.3+573451|00032200002|16 44 58.32|57 37 01.4|2011-12-08T12:46:00|2016-10-17T00:00:00|  2974.99000|   2975.33600|  2990.00000|  2011-12-19| 2.4847
SwiftJ164449.3+573451|00032200011|16 44 53.15|57 37 02.1|2011-12-17T00:31:00|2016-10-17T00:00:00|  3309.63500|   3290.33700|  3321.00000|  2011-12-28| 2.2376
SwiftJ164449.3+573451|00032200029|16 44 52.64|57 37 02.2|2012-01-04T07:01:00|2017-04-13T00:00:00|  3134.84300|   3132.56600|  3148.00000|  2012-01-15| 2.2253
SwiftJ164449.3+573451|00032526075|16 44 50.12|57 37 02.8|2012-10-29T11:24:59|2017-06-27T00:00:00|  1030.47600|   1106.99900|  1115.00000|  2012-11-09| 2.1904
SwiftJ164449.3+573451|00033765235|16 44 54.45|57 37 03.5|2019-12-27T18:33:34|2020-01-07T00:00:00|  1861.21300|   1859.88500|  1874.00000|  2020-01-07| 2.3072
SwiftJ164449.3+573451|00032526063| 16 44 47.0|57 37 03.7|2012-10-17T14:01:59|2017-06-26T00:00:00|   985.36700|    984.10300|   991.00000|  2012-10-28| 2.2215
SwiftJ164449.3+573451|00032526178| 16 44 56.2|57 37 03.8|2013-10-25T02:13:59|2017-12-02T00:00:00|  1920.58400|   1917.86400|  1932.00000|  2013-11-05| 2.3857
SwiftJ164449.3+573451|00033765138|16 44 54.36|57 37 04.5|2017-12-29T11:23:57|2018-01-08T00:00:00|  1638.03500|   1637.69300|  1645.00000|  2018-01-09| 2.3205
SwiftJ164449.3+573451|00033765238|16 44 51.44|57 37 05.3|2020-01-17T02:09:36|2020-01-27T00:00:00|  1371.48000|   1368.06000|     0.00000|  2020-01-28| 2.2480
SwiftJ164449.3+573451|00032200009|16 44 48.91|57 37 05.5|2011-12-15T19:37:59|2016-10-17T00:00:00|  2867.09700|   2854.87900|  2876.00000|  2011-12-26| 2.2328
SwiftJ164449.3+573451|00032526107|16 44 56.23|57 37 07.4|2012-11-30T22:58:58|2017-06-29T00:00:00|  1007.93400|   1007.40500|  1015.00000|  2012-12-11| 2.4522
SwiftJ164449.3+573451|00032526132|16 44 46.63|57 37 07.5|2013-01-10T00:33:59|2017-11-03T00:00:00|   962.80200|    961.19900|     0.00000|  2013-01-21| 2.2915
SwiftJ164449.3+573451|00032526189|16 44 47.60|57 37 09.9|2014-01-10T07:13:58|2018-01-30T00:00:00|  1599.66000|   1599.39800|  1607.00000|  2014-01-21| 2.3146
SwiftJ164449.3+573   |00031955206|16 44 54.23|57 37 10.3|2011-10-18T04:21:00|2016-10-13T00:00:00|  3208.22500|   3206.67400|  3221.00000|  2011-10-29| 2.4077
SwiftJ164449.3+573451|00032526055|16 44 51.47|57 37 10.4|2012-10-09T15:16:59|2017-06-26T00:00:00|   922.68400|    921.20500|   928.00000|  2012-10-20| 2.3325
SwiftJ164449.3+573451|00032200032|16 44 41.20|57 37 10.9|2012-01-07T05:37:00|2017-04-13T00:00:00|  1740.12400|   1735.61100|  1750.00000|  2012-01-18| 2.5566
SwiftJ164449.3+573451|00033765139|16 44 48.31|57 37 11.7|2018-01-05T06:02:56|2018-01-15T00:00:00|  1599.74900|   1596.19800|  1618.00000|  2018-01-16| 2.3386
SwiftJ164449.3+573451|00032526077|16 44 47.81|57 37 11.8|2012-10-31T06:53:59|2017-06-27T00:00:00|   997.92100|    996.99000|  1004.00000|  2012-11-11| 2.3440
SwiftJ164449.3+573   |00031955198|16 45 00.86|57 37 11.8|2011-10-10T05:13:00|2016-10-13T00:00:00|  3086.49000|   3084.83800|  3099.00000|  2011-10-21| 2.8112
SwiftJ164449.3+573451|00032200024|16 44 48.85|57 37 12.2|2011-12-30T03:39:13|2016-10-18T00:00:00|  1543.66600|   1541.17800|  1556.00000|  2012-01-10| 2.3431
SwiftJ164449.3+573451|00033765222|16 44 53.22|57 37 12.9|2019-09-20T02:37:34|2019-09-30T00:00:00|  1599.65800|   1598.69200|  1606.00000|  2019-10-01| 2.4157
SwiftJ164449.3+573451|00033765028|16 44 49.43|57 37 13.2|2015-10-23T18:17:58|2015-11-02T00:00:00|   225.63800|    222.10400|   237.00000|  2015-11-03| 2.3609
SwiftJ164449.3+573451|00032200037|16 44 54.61|57 37 13.4|2012-01-12T21:58:00|2017-04-13T00:00:00|  3254.54700|   3252.40600|  3267.00000|  2012-01-23| 2.4725
SwiftJ164449.3+573451|00032200015|16 44 49.94|57 37 13.6|2011-12-21T20:06:59|2016-10-18T00:00:00|  3203.06100|   3189.52900|  3216.00000|  2012-01-01| 2.3689
SwiftJ164449.3+573451|00032526067|16 44 56.47|57 37 14.9|2012-10-22T15:52:59|2017-06-27T00:00:00|  1017.96000|   1017.73200|  1025.00000|  2012-11-02| 2.5792
SwiftJ164449.3+573451|00033765086|16 44 47.45|57 37 15.2|2016-12-09T04:00:19|2016-12-19T00:00:00|  1195.98000|   1211.37000|  1219.00000|  2016-12-20| 2.4046
SwiftJ164449.3+573451|00032200010|16 44 52.91|57 37 15.2|2011-12-16T02:03:00|2016-10-17T00:00:00|  3786.17500|   3760.21800|  3806.00000|  2011-12-27| 2.4443
SwiftJ164449.3+573451|00032526228|16 44 51.79|57 37 16.0|2014-10-10T17:29:58|2018-03-14T00:00:00|   235.67800|    234.35000|   242.00000|  2014-10-21| 2.4319
SwiftJ164449.3+573451|00033765237|16 44 53.43|57 37 17.6|2020-01-10T14:02:34|2020-01-20T00:00:00|  1807.86500|   1805.57000|  1820.00000|  2020-01-21| 2.4990
SwiftJ164449.3+573451|00032200044|16 44 50.37|57 37 18.0|2012-01-19T11:14:00|2017-04-14T00:00:00|  3261.00800|   3257.73400|  3288.00000|  2012-01-30| 2.4446
SwiftJ164449.3+573451|00033765091|16 44 57.56|57 37 18.4|2017-01-20T07:08:57|2017-01-30T00:00:00|  1972.85000|   1970.65600|  1985.00000|  2017-01-31| 2.6913
SwiftJ164449.3+573451|00032526120|16 44 48.71|57 37 18.5|2012-12-17T02:25:59|2017-06-30T00:00:00|  1010.52600|   1008.90500|  1016.00000|  2012-12-28| 2.4491
SwiftJ164449.3+573451|00033765239|16 44 57.84|57 37 19.0|2020-01-24T17:50:36|2020-02-03T00:00:00|  1112.64900|   1109.95600|  1132.00000|  2020-02-04| 2.7156
